C01-EAN_CODE;C03-COM_REF;REF PHY;C05-GLOBAL_BRAND;C06-COLOR;C07-NAME;Description;C09-COMPOSITION_MATERIAL;C10-PRODUCT_DIMENSIONS;C17-GENDER;C18-SIZE;C19-SEC_ATT;C20-WEB_SIZE;C21-RRP_WO_VAT;C21-RRP_WITH_VAT;special price
;PRF5270-38-NERO;PRF5270NE;LEMATTO;Nero;;;PELLE;;WOMEN;38;3;;59,9;73,1;34,9
;PRF5270-39-NERO;PRF5270NE;LEMATTO;Nero;;;PELLE;;WOMEN;39;1;;59,9;73,1;34,9
;PRF5270-40-NERO;PRF5270NE;LEMATTO;Nero;;;PELLE;;WOMEN;40;3;;59,9;73,1;34,9
;PRF5270-41-NERO;PRF5270NE;LEMATTO;Nero;;;PELLE;;WOMEN;41;3;;59,9;73,1;34,9
;PRF5290-38-NERO;PRF5290NE;LEMATTO;Nero;;;PELLE;;WOMEN;38;1;;59,9;73,1;34,9
;PRF5291-35-NERO;PRF5291NE;LEMATTO;Nero;;;PELLE;;WOMEN;35;2;;59,9;73,1;34,9
;PRF5291-35-NERO;PRF5291NE;LEMATTO;Nero;;;PELLE;;WOMEN;35;2;;59,9;73,1;34,9
;PRF5291-35-NERO;PRF5291NE;LEMATTO;Nero;;;PELLE;;WOMEN;35;2;;59,9;73,1;34,9
;PRF5291-36-NERO;PRF5291NE;LEMATTO;Nero;;;PELLE;;WOMEN;36;1;;59,9;73,1;34,9
;PRF5291-37-NERO;PRF5291NE;LEMATTO;Nero;;;PELLE;;WOMEN;37;5;;59,9;73,1;34,9
;PRF5291-38-NERO;PRF5291NE;LEMATTO;Nero;;;PELLE;;WOMEN;38;5;;59,9;73,1;34,9
;PRF5291-40-NERO;PRF5291NE;LEMATTO;Nero;;;PELLE;;WOMEN;40;3;;59,9;73,1;34,9
;PRF5295-37-NERO;PRF5295NE;HOSIS;Nero;;;PELLE;;WOMEN;37;1;;59,9;73,1;34,9
;PRF5296-37-NERO;PRF5296NE;;Nero;;;PELLE;;WOMEN;37;1;;59,9;73,1;34,9
;PRF5400-37-NERO;PRF5400NE;;Nero;;;PELLE;;WOMEN;37;1;;59,9;73,1;34,9
;PRF5402-37-NERO;PRF5402NE;;Nero;;;PELLE;;WOMEN;37;2;;59,9;73,1;34,9
;PRF5405-37-NERO;PRF5405NE;HOSIS;Nero;TRONCHETTO DONNA HOSIS NERO;;PELLE;;WOMEN;37;1;;59,9;73,1;39,9
;PRF5406-37-NERO;PRF5406NE;HOSIS;Nero;TRONCHETTO DONNA HOSIS NERO;;PELLE;;WOMEN;37;1;;59,9;73,1;39,9
;PRF7252-40-NERO;PRF7252NE;HOSIS;Nero;FRANCESINA DONNA ;;PELLE;;WOMEN;40;1;;59,9;73,1;39,9
;PRF7253-35-NERO;PRF7253NE;HOSIS;Nero;TRONCHETTO DONNA HOSIS NERO;;PELLE;;WOMEN;35;1;;59,9;73,1;39,9
;PRF7253-38-BLU;PRF7253BLU;HOSIS;Blu marino;TRONCHETTO DONNA HOSIS BLU;;PELLE;;WOMEN;38;1;;59,9;73,1;39,9
;PRF7254-35-NERO;PRF7254NE;HOSIS;Nero;TRONCHETTO DONNA HOSIS NERO;;PELLE;;WOMEN;35;1;;59,9;73,1;39,9
;PRF7254-37-NERO;PRF7254NE;HOSIS;Nero;TRONCHETTO DONNA HOSIS NERO;;PELLE;;WOMEN;37;1;;59,9;73,1;39,9
;PRF7255-36-NERO;PRF7255NE;;Nero;STIVALE DONNA HOSIS;;PELLE;;WOMEN;36;1;;59,9;73,1;49
;PRF7290-35-NERO;PRF7290NE;HOSIS;Nero;TRONCHETTO DONNA HOSIS NERO;;PELLE;;WOMEN;35;1;;59,9;73,1;39,9
;PRF7290-36-NERO;PRF7290NE;HOSIS;Nero;TRONCHETTO DONNA HOSIS NERO;;PELLE;;WOMEN;36;2;;59,9;73,1;39,9
;PRF7290-37-NERO;PRF7290NE;HOSIS;Nero;TRONCHETTO DONNA HOSIS NERO;;PELLE;;WOMEN;37;1;;59,9;73,1;39,9
;PRF7290-38-NERO;PRF7290NE;HOSIS;Nero;SCARPA DONNA ;;PELLE;;WOMEN;38;1;;59,9;73,1;39,9
;PRF7296-39-NERO;PRF7296NE;HOSIS;NERO;TRONCHETTO DONNA HOSIS;;PELLE;;WOMEN;39;1;;59,9;73,1;39,9
;PRF7296-41-NERO;PRF7296NE;HOSIS;NERO;TRONCHETTO DONNA HOSIS;;PELLE;;WOMEN;41;1;;59,9;73,1;39,9
;PRF7297-39-NERO;PRF7297NE;HOSIS;Nero;TRONCHETTO DONNA HOSIS;;PELLE;;WOMEN;39;1;;59,9;73,1;39,9
;PRF7302-35-NERO;PRF7302NE;HOSIS;Nero;TRONCHETTO DONNA HOSIS NERO;;PELLE;;WOMEN;37;;;59,9;73,1;39,9
;PRF7302-37-NERO;PRF7302NE;HOSIS;Nero;TRONCHETTO DONNA HOSIS NERO;;PELLE;;WOMEN;37;1;;59,9;73,1;39,9
;PRF7310-38-NERO;PRF7310NE;;Nero;STIVALE DONNA HOSIS;;PELLE;;WOMEN;38;1;;75;91;55
;PRF8044-42-NERO;PRF8044NE;HOSIS;Nero;TRONCHETTO DONNA HOSIS NERO;;PELLE;;WOMEN;42;1;;59,9;73,1;39,9
;SGI6522-37-BLU;SGI6522BLU;VILLA SHOES;Blu;SANDALO DONNA VILLA SHOES BLU;;PELLE MADE IN ITALY;;WOMEN;37;1;;69,99;85,3878;39,9
;SGI6522-38-BLU;SGI6522BLU;VILLA SHOES;Blu;SANDALO DONNA VILLA SHOES BLU;;PELLE MADE IN ITALY;;WOMEN;38;5;;69,99;85,3878;39,9
;SGI6522-39-BLU;SGI6522BLU;VILLA SHOES;Blu;SANDALO DONNA VILLA SHOES BLU;;PELLE MADE IN ITALY;;WOMEN;39;1;;69,99;85,3878;39,9
;SGI6522-39-CAMMELLO;SGI6522CAM;VILLA SHOES;Cammello;SANDALO DONNA  VILLA SHOES CAMMELLO;;PELLE MADE IN ITALY;;WOMEN;39;1;;69,99;85,3878;39,9
;SGI6522-41-CAMMELLO;SGI6522CAM;VILLA SHOES;Cammello;SANDALO DONNA  VILLA SHOES CAMMELLO;;PELLE MADE IN ITALY;;WOMEN;41;2;;69,99;85,3878;39,9
;SGI6524-36-ARGENTO;SGI6524ARG;VILLA SHOES;Argento;CIABATTA DONNA VILLA SHOES ARGENTO;;PELLE MADE IN ITALY;;WOMEN;36;1;;45;54,9;39,9
;SGI6524-36-NUDE;SGI6524NU;VILLA SHOES;Nude;CIABATTA DONNA VILLA SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;36;1;;45;54,9;39,9
;SGI6524-39-ARGENTO;SGI6524ARG;VILLA SHOES;Argento;CIABATTA DONNA VILLA SHOES ARGENTO;;PELLE MADE IN ITALY;;WOMEN;39;1;;45;54,9;39,9
;SGI6524-39-NUDE;SGI6524NU;VILLA SHOES;Nude;CIABATTA DONNA VILLA SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;39;1;;45;54,9;39,9
;SGI6524-40-ARGENTO;SGI6524ARG;VILLA SHOES;Argento;CIABATTA DONNA VILLA SHOES ARGENTO;;PELLE MADE IN ITALY;;WOMEN;40;2;;45;54,9;39,9
;SGI6524-40-NUDE;SGI6524NU;VILLA SHOES;Nude;CIABATTA DONNA VILLA SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;40;1;;45;54,9;39,9
;SGI6525-37-MARRONE;SGI6525MAR;VILLA SHOES;Marrone;SANDALO DONNA VILLA SHOES MARRONE;;PELLE MADE IN ITALY;;WOMEN;37;4;;69,99;85,3878;39,9
;SGI6525-40-BEIGE;SGI6525BEI;VILLA SHOES;Beige;SANDALO DONNA VILLA SHOES BEIGE;;PELLE MADE IN ITALY;;WOMEN;40;2;;69,99;85,3878;39,9
;SGI6525-40-MARRONE;SGI6525MAR;VILLA SHOES;Marrone;SANDALO DONNA VILLA SHOES MARRONE;;PELLE MADE IN ITALY;;WOMEN;40;2;;69,99;85,3878;39,9
;SGI6525-41-BEIGE;SGI6525BEI;VILLA SHOES;Beige;SANDALO DONNA VILLA SHOES BEIGE;;PELLE MADE IN ITALY;;WOMEN;41;2;;69,99;85,3878;39,9
;SGI670-39-BEIGE;SGI670BEI;VILLA SHOES;Beige;SANDALO DONNA VILLA SHOES BEIGE;;PELLE MADE IN ITALY;;WOMEN;39;1;;69,99;85,3878;39,9
;SGI670-39-NUDE;SGI670NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;39;1;;69,99;85,3878;39,9
;SGI670-40 NUDE;SGI670NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;40;1;;69,99;85,3878;39,9
;SGI670-41-BEIGE;SGI670BEI;VILLA SHOES;Beige;SANDALO DONNA VILLA SHOES BEIGE;;PELLE MADE IN ITALY;;WOMEN;41;2;;69,99;85,3878;39,9
;SGI670-41-NUDE;SGI670NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;41;1;;69,99;85,3878;39,9
;SGI671-36- BIANCO;SGI671BIA;VILLA SHOES;Bianco;SANDALO DONNA VILLA SHOES BIANCO;;PELLE MADE IN ITALY;;WOMEN;36;1;;69,99;85,3878;39,9
;SGI671-37-BIANCO;SGI671BIANCO;VILLA SHOES;Bianco;SANDALO DONNA VILLA SHOES BIANCO;;PELLE MADE IN ITALY;;WOMEN;37;2;;69,99;85,3878;39,9
;SGI671-37-NERO;SGI671NE;VILLA SHOES;Nero;SANDALO DONNA VILLA SHOES NERO;;PELLE MADE IN ITALY;;WOMEN;37;1;;69,99;85,3878;39,9
;SGI671-38-NERO;SGI671NE;VILLA SHOES;Nero;SANDALO DONNA VILLA SHOES NERO;;PELLE MADE IN ITALY;;WOMEN;38;1;;69,99;85,3878;39,9
;SGI671-39-NERO;SGI671NE;VILLA SHOES;Nero;SANDALO DONNA VILLA SHOES NERO;;PELLE MADE IN ITALY;;WOMEN;39;1;;69,99;85,3878;39,9
;SGI671-41-BIANCO;SGI671BIANCO;VILLA SHOES;Bianco;SANDALO DONNA VILLA SHOES BIANCO;;PELLE MADE IN ITALY;;WOMEN;41;1;;69,99;85,3878;39,9
;SGI8521-36-NUDE;SGI8521NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;36;8;;69,99;85,3878;39,9
;SGI8521-37-NUDE;SGI8521NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;37;8;;69,99;85,3878;39,9
;SGI8521-38-NUDE;SGI8521NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;38;2;;69,99;85,3878;39,9
;SGI8521-41-NUDE;SGI8521NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;41;8;;69,99;85,3878;39,9
;SGI8530-36-ARGENTO;SGI8530ARG;VILLA SHOES;Argento;SANDALO DONNA VILLA SHOES ARGENTO;;PELLE MADE IN ITALY;;WOMEN;36;1;;69,99;85,3878;39,9
;SGI8530-36-NUDE;SGI8530NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;36;1;;69,99;85,3878;39,9
;SGI8530-37-ARGENTO;SGI8530ARG;VILLA SHOES;Argento;SANDALO DONNA VILLA SHOES ARGENTO;;PELLE MADE IN ITALY;;WOMEN;37;3;;69,99;85,3878;39,9
;SGI8530-37-NUDE;SGI8530NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;37;1;;69,99;85,3878;39,9
;SGI8530-39-ARGENTO;SGI8530ARG;VILLA SHOES;Argento;SANDALO DONNA VILLA SHOES ARGENTO;;PELLE MADE IN ITALY;;WOMEN;39;1;;69,99;85,3878;39,9
;SGI8530-40-ARGENTO;SGI8530ARG;VILLA SHOES;Argento;SANDALO DONNA VILLA SHOES BIANCO;;PELLE MADE IN ITALY;;WOMEN;40;2;;69,99;85,3878;39,9
;SGI8530-40-NUDE;SGI853ONU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;40;2;;69,99;85,3878;39,9
;SGI8530-41-NUDE;SGI8530NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;41;3;;69,99;85,3878;39,9
;SGI8950-37-NUDE;SGI8950NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;37;2;;69,99;85,3878;39,9
;SGI8950-39-NUDE;SGI8950NU;VILLA SHOES;NUde;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;39;2;;69,99;85,3878;39,9
;SGI8950-40-NUDE;SGI8950NU;VILLA SHOES;NUde;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;40;4;;69,99;85,3878;39,9
;SGI8951-39-NUDE;SGI8951NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;39;1;;69,99;85,3878;39,9
;SGI8951-40-NUDE;SGI8951NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;40;4;;69,99;85,3878;39,9
;SGI8951-41-NUDE;SGI8951NU;VILLA SHOES;Nude;SANDALO DONNA V SHOES NUDE;;PELLE MADE IN ITALY;;WOMEN;41;1;;69,99;85,3878;39,9
;SJS5264-35-NERO;SJS5264NE;HOSIS;Nero;TRONCHETTO DONNA;;PELLE MADE IN ITALY;;WOMEN;35;1;;69,99;85,3878;39,9
;SJS5264-37-NERO;SJS5264NE;HOSIS;Nero;TRONCHETTO DONNA;;PELLE MADE IN ITALY;;WOMEN;37;1;;69,99;85,3878;39,9
;TELO MARE FUXIA;TELOMAREF;UMBRO;Fuxia;TELO MARE UMBRO FUXIA;;COTONE;;WOMEN;48;5;;29,99;36,5878;12,80573
;TELO MARE NAVY;TELOMAREBLU;UMBRO;Blu;TELO MARE UMBRO  NAVY;;COTONE;;WOMEN;40;18;;29,99;36,5878;12,80573
;TELO MARE-TURCHESE;TELOMARETUR;UMBRO;Blu marino;TELO MARE UMBRO TURCHESE;;COTONE;;WOMEN;45;22;;29,99;36,5878;12,80573
;TELOMARE-LIME;TELOMARELI;UMBRO;Verde;TELO MARE UMBRO LIME;;COTONE;;WOMEN;58;22;;29,99;36,5878;12,80573
;TWIST-35-PIOMBO;TWISTPIO;VILLA SHOES;Argento;TRONCHETTO DONNA;;PELLE MADE IN ITALY;;WOMEN;35;1;;213,11;260;69,99
;TWIST-36-PIOMBO;TWISTPIO;VILLA SHOES;Argento;TRONCHETTO DONNA;;PELLE MADE IN ITALY;;WOMEN;36;4;;213,11;260;69,99
;TWIST-37-PIOMBO;TWISTPIO;VILLA SHOES;Argento;TRONCHETTO DONNA;;PELLE MADE IN ITALY;;WOMEN;37;5;;213,11;260;69,99
;TWIST-38-PIOMBO;TWISTPIO;VILLA SHOES;Argento;TRONCHETTO DONNA;;PELLE MADE IN ITALY;;WOMEN;38;6;;213,11;260;69,99
;TWIST-39-PIOMBO;TWISTPIO;VILLA SHOES;Argento;TRONCHETTO DONNA;;PELLE MADE IN ITALY;;WOMEN;39;5;;213,11;260;69,99
;TWIST-40-PIOMBO;TWISTPIO;VILLA SHOES;Argento;TRONCHETTO DONNA;;PELLE MADE IN ITALY;;WOMEN;40;4;;213,11;260;69,99
;TWIST-41-PIOMBO;TWISTPIO;VILLA SHOES;Argento;TRONCHETTO DONNA;;PELLE MADE IN ITALY;;WOMEN;41;2;;213,11;260;69,99
;U52T5CC1303-41-WHITE-GRIGIO;U52T5CC1303WHTGRI;GEOX;Bianco;SCARPA UOMO GEOX;;PELLE;;WOMEN;41;1;;102,46;125;59
;U52T5CC1303-42-WHITE-GRIGIO;U52T5CC1303WHTGRI;GEOX;Bianco;SCARPA UOMO GEOX;;PELLE;;WOMEN;42;1;;102,46;125;59
;U52T5CC1303-43-WHITE-GRIGIO;U52T5CC1303WHTGRI;GEOX;Bianco;SCARPA UOMO GEOX;;PELLE;;WOMEN;43;1;;102,46;125;59
;U52T5CC1303-44-WHITE-GRIGIO;U52T5CC1303WHTGRI;GEOX;Bianco;SCARPA UOMO GEOX;;PELLE;;WOMEN;44;1;;102,46;125;59
;U620QBC1006-40-GRIGIO;U620QBC1006GR;GEOX;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;40;2;;102,46;125;59
;U620QBC1006-41-GRIGIO;U620QBC1006GR;GEOX;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;41;2;;102,46;125;59
;U620QBC1006-42-GRIGIO;U620QBC1006GR;GEOX;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;42;0;;102,46;125;59
;U620QBC1006-43-GRIGIO;U620QBC1006GR;GEOX;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;43;1;;102,46;125;59
;U620QBC1006-44-GRIGIO;U620QBC1006GR;GEOX;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;44;4;;102,46;125;59
;U620QBC1006-45-GRIGIO;U620QBC1006GR;GEOX;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;45;5;;102,46;125;59
;U620QBC1006-46-GRIGIO;U620QBC1006GR;GEOX;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;46;2;;102,46;125;59
;U62D7FC0820-39-NAVY-ORANGE;U62D7FC0820NAOR;GEOX;Blu;SCARPA UOMO GEOX;;PELLE;;MEN;39;1;;102,46;125;59
;U62D7FC0820-41-NAVY-ORANGE;U62D7FC0820NAOR;GEOX;Blu;SCARPA UOMO GEOX;;PELLE;;MEN;41;7;;102,46;125;59
;U62D7FC0820-42-NAVY-ORANGE;U62D7FC0820NAOR;GEOX;Blu;SCARPA UOMO GEOX;;PELLE;;MEN;42;1;;102,46;125;59
;U62D7FC0820-43-NAVY-ORANGE;U62D7FC0820NAOR;GEOX;Blu;SCARPA UOMO GEOX;;PELLE;;MEN;43;0;;102,46;125;59
;U62D7FC0820-44-NAVY-ORANGE;U62D7FC0820NAOR;GEOX;Blu;SCARPA UOMO GEOX;;PELLE;;MEN;44;3;;102,46;125;59
;U62D7FC0820-45-NAVY-ORANGE;U62D7FC0820NAOR;GEOX;Blu;SCARPA UOMO GEOX;;PELLE;;MEN;45;0;;102,46;125;59
;U64W1FC7357-39-DK. BURGUNDY;U64W1FC7357BUR;;Viola;SCARPA UOMO GEOX;;PELLE;;MEN;39;0;;102,46;125;59
;U64W1FC7357-40-DK. BURGUNDY;U64W1FC7357BUR;;Viola;SCARPA UOMO GEOX;;PELLE;;MEN;40;3;;102,46;125;59
;U64W1FC7357-41-DK. BURGUNDY;U64W1FC7357BUR;;Viola;SCARPA UOMO GEOX;;PELLE;;MEN;41;2;;102,46;125;59
;U64W1FC7357-42-DK. BURGUNDY;U64W1FC7357BUR;;Viola;SCARPA UOMO GEOX;;PELLE;;MEN;42;1;;102,46;125;59
;U64W1FC7357-43-DK. BURGUNDY;U64W1FC7357BUR;;Viola;SCARPA UOMO GEOX;;PELLE;;MEN;43;0;;102,46;125;59
;U64W1FC7357-44-DK. BURGUNDY;U64W1FC7357BUR;;Viola;SCARPA UOMO GEOX;;PELLE;;MEN;44;1;;102,46;125;59
;U64W1FC7357-45-DK. BURGUNDY;U64W1FC7357BUR;;Viola;SCARPA UOMO GEOX;;PELLE;;MEN;45;2;;102,46;125;59
;U64W1FC7357-46-DK. BURGUNDY;U64W1FC7357BUR;;Viola;SCARPA UOMO GEOX;;PELLE;;MEN;46;2;;102,46;125;59
;U743RAC9002-39-DK. GREY;U743RAC9002DKGR;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;39;0;;102,46;125;59
;U743RAC9002-40-DK. GREY;U743RAC9002DKGR;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;40;1;;102,46;125;59
;U743RAC9002-41-DK. GREY;U743RAC9002DKGR;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;41;0;;102,46;125;59
;U743RAC9002-42-DK. GREY;U743RAC9002DKGR;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;42;1;;102,46;125;59
;U743RAC9002-43-DK. GREY;U743RAC9002DKGR;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;43;0;;102,46;125;59
;U743RAC9002-44-DK. GREY;U743RAC9002DKGR;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;44;4;;102,46;125;59
;U743RAC9002-45-DK. GREY;U743RAC9002DKGR;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;45;2;;102,46;125;59
;U743RAC9002-46-DK. GREY;U743RAC9002DKGR;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;46;1;;102,46;125;59
;U823FDC4002-41-NAVY;U823FDC4002NA;;Blu;SCARPA UOMO GEOX;;PELLE;;MEN;41;14;;102,46;125;59
;U823FDC4002-42-NAVY;U823FDC4002NA;;Blu;SCARPA UOMO GEOX;;PELLE;;MEN;42;12;;102,46;125;59
;U823FDC4002-43-NAVY;U823FDC4002NA;;Blu;SCARPA UOMO GEOX;;PELLE;;MEN;43;19;;102,46;125;59
;U823FDC4002-44-NAVY;U823FDC4002NA;;Blu;SCARPA UOMO GEOX;;PELLE;;MEN;44;15;;102,46;125;59
;U823FDC4002-45-NAVY;U823FDC4002NA;;Blu;SCARPA UOMO GEOX;;PELLE;;MEN;45;2;;102,46;125;59
;U823FDC4002-46-NAVY;U823FDC4002NA;;Blu;SCARPA UOMO GEOX;;PELLE;;MEN;46;1;;102,46;125;59
;U923FCC9004-39-ANTRACITE;U923FCC9004ANT;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;39;2;;102,46;125;59
;U923FCC9004-40-ANTRACITE;U923FCC9004ANT;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;40;0;;102,46;125;59
;U923FCC9004-41-ANTRACITE;U923FCC9004ANT;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;41;7;;102,46;125;59
;U923FCC9004-42-ANTRACITE;U923FCC9004ANT;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;42;17;;102,46;125;59
;U923FCC9004-44-ANTRACITE;U923FCC9004ANT;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;44;6;;102,46;125;59
;U923FCC9004-45-ANTRACITE;U923FCC9004ANT;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;45;3;;102,46;125;59
;U923FCC9004-46-ANTRACITE;U923FCC9004ANT;;Grigio;SCARPA UOMO GEOX;;PELLE;;MEN;46;2;;102,46;125;59
;U923GBC1003-39-ICE;U923GBC1003ICE;;Bianco;SCARPA UOMO GEOX;;PELLE;;MEN;39;1;;102,46;125;59
;U923GBC1003-41-ICE;U923GBC1003ICE;;Bianco;SCARPA UOMO GEOX;;PELLE;;MEN;41;14;;102,46;125;59
;U923GBC1003-42-ICE;U923GBC1003ICE;;Bianco;SCARPA UOMO GEOX;;PELLE;;MEN;42;0;;102,46;125;59
;U923GBC1003-43-ICE;U923GBC1003ICE;;Bianco;SCARPA UOMO GEOX;;PELLE;;MEN;43;21;;102,46;125;59
;U923GBC1003-44-ICE;U923GBC1003ICE;;Bianco;SCARPA UOMO GEOX;;PELLE;;MEN;44;4;;102,46;125;59
;U923GBC1003-45-ICE;U923GBC1003ICE;;Bianco;SCARPA UOMO GEOX;;PELLE;;MEN;45;1;;102,46;125;59
;UBIK71016-L-FEDERAL BLUE-ORANGE;UBK71016FEDBLOR;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;L;22;;29,99;36,5878;12,80573
;UBIK71016-L-MILITARY-NAVY;UBK71016MILNA;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;L;28;;29,99;36,5878;12,80573
;UBIK71016-L-NERO-YELLOW;UBK71016NEYE;UMBRO;Nero;COSTUME BOXER UMBRO BLU;;;;MEN;L;13;;29,99;36,5878;12,80573
;UBIK71016-M-FEDERAL BLUE-ORANGE;UBK71016FEDBLOR;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;M;24;;29,99;36,5878;12,80573
;UBIK71016-M-MILITARY-NAVY;UBK71016MILNA;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;M;32;;29,99;36,5878;12,80573
;UBIK71016-M-NERO-YELLOW;UBK71016NEYE;UMBRO;Nero;COSTUME BOXER UMBRO BLU;;;;MEN;M;25;;29,99;36,5878;12,80573
;UBIK71016-XL-FEDERAL BLUE-ORANGE;UBK71016FEDBLOR;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;XL;25;;29,99;36,5878;12,80573
;UBIK71016-XL-MILITARY-NAVY;UBK71016MILNA;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;XL;32;;29,99;36,5878;12,80573
;UBIK71016-XL-NERO-YELLOW;UBK71016NEYE;UMBRO;Nero;COSTUME BOXER UMBRO BLU;;;;MEN;XL;14;;29,99;36,5878;12,80573
;UBIK71016-XXL-FEDERAL BLUE-ORANGE;UBK71016FEDBLOR;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;XXL;26;;29,99;36,5878;12,80573
;UBIK71016-XXL-MILITARY-NAVY;UBK71016MILNA;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;XXL;27;;29,99;36,5878;12,80573
;UBIK71016-XXL-NERO-YELLOW;UBK71016NEYE;UMBRO;Nero;COSTUME BOXER UMBRO BLU;;;;MEN;XXL;22;;29,99;36,5878;12,80573
;UBIK71022-L-FEDERAL  BLUE;UBIK71022HBLU;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;L;12;;29,99;36,5878;12,80573
;UBIK71022-L-NAVY;UBK71022NAV;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;L;43;;29,99;36,5878;12,80573
;UBIK71022-L-NERO;UBK71022NEAR;UMBRO;Arancione;COSTUME BOXER UMBRO BLU;;;;MEN;L;5;;29,99;36,5878;12,80573
;UBIK71022-M-FEDERAL  BLUE;UBIK71022HBLU;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;M;9;;29,99;36,5878;12,80573
;UBIK71022-M-NAVY;UBK71022NAV;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;M;19;;29,99;36,5878;12,80573
;UBIK71022-M-NERO;UBK71022NEAR;UMBRO;Arancione;COSTUME BOXER UMBRO BLU;;;;MEN;M;6;;29,99;36,5878;12,80573
;UBIK71022-XL-FEDERAL  BLUE;UBIK71022HBLU;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;XL;11;;29,99;36,5878;12,80573
;UBIK71022-XL-NAVY;UBK71022NAV;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;XL;44;;29,99;36,5878;12,80573
;UBIK71022-XL-NERO;UBK71022NEAR;UMBRO;Arancione;COSTUME BOXER UMBRO BLU;;;;MEN;XL;7;;29,99;36,5878;12,80573
;UBIK71022-XXL-FEDERAL  BLUE;UBIK71022HBLU;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;XXL;11;;29,99;36,5878;12,80573
;UBIK71022-XXL-NAVY;UBK71022NAV;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;XXL;19;;29,99;36,5878;12,80573
